lineNumber	Ticker	Name	CIK	Year	CompetitorName	CompetitorTicker	CompetitorCIK
565	NKTR	NEKTAR THERAPEUTICS	906709	2015	"Johnson, Pfizer Inc."	JNJ	200406
565	NKTR	NEKTAR THERAPEUTICS	906709	2015	TIL	TLRY	1731348
565	NKTR	NEKTAR THERAPEUTICS	906709	2015	LLC	APO	1411494
565	NKTR	NEKTAR THERAPEUTICS	906709	2015	Celgene Corporation	CELG	816284
565	NKTR	NEKTAR THERAPEUTICS	906709	2015	"Novartis, Alkermes, Altor"	NVS	1114448
565	NKTR	NEKTAR THERAPEUTICS	906709	2015	Merck	MRK	310158
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Form	FORM	1039399
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Nektar Therapeutics	NKTR	906709
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Therapeutics	OBLN	1427570
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	AstraZeneca	AZN	901832
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	OIC	OICAX	763852
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	FDA	FDAGX	320351
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	EC	EC	1444406
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Baxter	BAX	10456
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Bayer	BAYRY	1144145
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Amgen Inc.	AMGN	318154
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Allergan, Inc."	AGN	1578845
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Halozyme Therapeutics, Inc."	HALO	1159036
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Merck& Co., Inc."	MRK	310158
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Pfizer, Inc."	PFE	78003
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Novartis	NVS	1114448
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	PEG	PEG	788784
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Pivotal	PVTL	1574135
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	DEA	DEA	1622194
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	EMA	EMAN	1046995
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	DMC	BOOM	34067
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	NDA	NDAQ	1120193
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	CNS	CNS	1284812
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	HAL	HAL	45012
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	International Inc.	PM	1413329
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	BAX	BAX	10456
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	RESPIRE	RSPI	849636
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	AMD	AMD	2488
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Halozyme, Inc."	HALO	1159036
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Halozyme	HALO	1159036
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"MAP Pharmaceuticals, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"March1, 2013,nAllergan, Inc."	PPX	1047459
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Amgen, Inc."	AMGN	318154
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Amgen	AMGN	318154
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	PEGASYS	PEGA	1013857
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Merck	MRK	310158
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Merck& Co.	MRK	310158
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Eyetech, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Valeant Pharmaceuticals International, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Enzon Pharmaceuticals,"	ENZN	727510
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	UCB	UCBI	857855
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Affymax	AFFY	1158223
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Affymax,"	AFFY	1158223
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	ESA	ESALY	948406
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Takeda Pharmaceutical Company Limited	TAK	1395064
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Takeda	TAK	1395064
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	BLA	BX	1393818
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	PMA	PMAIX	1331854
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"the Federal Food, Drug"	CJJD	1413263
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	GLP	GLP	1323468
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	IRB	IRBT	1159167
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Enzon	ENZN	727510
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Savient Pharmaceuticals, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Reddys Laboratories, Ltd."	MRVL	1058057
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Enzon Pharmaceuticals, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Mountain View Pharmaceuticals, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	A/S	AKS	918160
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Salix Pharmaceuticals, Ltd"	MRVL	1058057
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Progenics Pharmaceuticals,"	PGNX	835887
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Cubist Pharmaceuticals, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Ironwood Pharmaceuticals, Inc."	IRWD	1446847
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Limited	BABA	1577552
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Theravance, Inc."	TBPH	1583107
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Sucampo Pharmaceuticals, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Eisai, Inc."	ESALY	948406
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Eli Lilly& Co.	LLY	59478
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Johnson& Johnson, Sanofi Aventis S.A."	JNJ	200406
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Bristol-Myers Squibb Company	BMY	14272
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Novartis AG	NVS	1114448
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Cell Therapeutics, Inc."	CLDX	744218
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Enzon Pharmaceuticals Inc.	ENZN	727510
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Biogen Idec	BIIB	875045
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Acura Pharmaceuticals, Inc."	ACUR	786947
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Cara Therapeutics, Inc."	CARA	1346830
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Collegium Pharmaceutical, Inc."	COLL	1267565
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Elite Pharmaceuticals, Inc."	ELTP	1053369
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	NE	NE	1458891
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Sirna Therapeutics, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Schering, AG"	AG	1308648
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Research& Development	LRCX	707549
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Endo Pharmaceuticals	ENDP	1593034
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Forest	UFPI	912767
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Executive	CTPR	1439199
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"the Board of Directors of Corium International, Inc."	TSLA	1318605
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	LLC	APO	1411494
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Five Prime Therapeutics, Inc."	FPRX	1175505
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Xencor, Inc."	XNCR	1326732
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Exelixis,"	EXEL	939767
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Cell	ITCI	1567514
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Mr.	COOP	933136
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Abbott Laboratories	ABT	1800
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"PDL Biopharma, Inc."	PDLI	882104
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Chiron	CCAPX	1593547
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	nWe	NWE	73088
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	RPI	RPIBX	313212
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Allergan	AGN	1578845
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Interim	SFITX	93715
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Progenics Pharmaceuticals, Inc."	PGNX	835887
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Salix Pharmaceuticals, Ltd."	MRVL	1058057
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Alkermes, Inc."	ALKS	1520262
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Novartis AG,nCell Therapeutics, Inc."	NVS	1114448
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	"Insys Therapeutics, Inc."	INSY	1516479
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Enzon Pharmaceuticals	ENZN	727510
566	NKTR	NEKTAR THERAPEUTICS	906709	2014	Company	BA	12927
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Form	FORM	1039399
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Nektar Therapeutics	NKTR	906709
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	OIC	OICAX	763852
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	AstraZeneca PLC	AZN	901832
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	FDA	FDAGX	320351
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	NDA	NDAQ	1120193
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	DMC	BOOM	34067
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	HAL	HAL	45012
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	CNS	CNS	1284812
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Baxter	BAX	10456
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Bayer	BAYRY	1144145
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Amgen Inc.	AMGN	318154
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"MAP Pharmaceuticals, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Merck& Co., Inc."	MRK	310158
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Pfizer, Inc."	PFE	78003
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Regado Biosciences, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Novartis	NVS	1114448
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	AstraZeneca	AZN	901832
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Pivotal	PVTL	1574135
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	UC	UCO	1057234
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	DEA	DEA	1622194
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	EMA	EMAN	1046995
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Phase	PHAS	1169245
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Allergan, Inc."	AGN	1578845
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	PEG	PEG	788784
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	OSI	OR	1627272
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Eyetech, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	AMD	AMD	2488
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	RESPIRE	RSPI	849636
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Amgen, Inc."	AMGN	318154
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Amgen	AMGN	318154
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	PEGASYS	PEGA	1013857
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Merck	MRK	310158
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Merck& Co.	MRK	310158
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Valeant Pharmaceuticals International, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Enzon Pharmaceuticals, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	UCB	UCBI	857855
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Affymax	AFFY	1158223
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Affymax,"	AFFY	1158223
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	ESA	ESALY	948406
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Takeda Pharmaceutical Company Limited	TAK	1395064
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Takeda	TAK	1395064
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	BLA	BX	1393818
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	PMA	PMAIX	1331854
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	GLP	GLP	1323468
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	IRB	IRBT	1159167
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Enzon Pharmaceuticals,"	ENZN	727510
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Savient Pharmaceuticals, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Reddys Laboratories, Ltd."	MRVL	1058057
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Mountain View Pharmaceuticals, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	A/S	AKS	918160
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"NeosenTechnologies, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Salix Pharmaceuticals, Ltd"	MRVL	1058057
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Progenics Pharmaceuticals	PGNX	835887
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Progenics Pharmaceuticals, Inc."	PGNX	835887
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Salix Pharmaceuticals, Ltd."	MRVL	1058057
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Limited	BABA	1577552
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Theravance, Inc."	TBPH	1583107
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Sucampo Pharmaceuticals, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Eisai, Inc."	ESALY	948406
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Eli Lilly& Co.	LLY	59478
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Johnson& Johnson	JNJ	200406
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Bristol-Myers Squibb Company	BMY	14272
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Novartis AG	NVS	1114448
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Cell Therapeutics, Inc."	CLDX	744218
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Enzon Pharmaceuticals Inc.	ENZN	727510
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Acura Pharmaceuticals, Inc."	ACUR	786947
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Collegium Pharmaceutical, Inc."	COLL	1267565
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Elite Pharmaceuticals, Inc."	ELTP	1053369
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"KemPharm, Inc."	KMPH	1434647
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	NE	NE	1458891
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Sirna Therapeutics, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Schering, AG"	AG	1308648
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"NeurAxon, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Science, Research and Development for Lifetree Clinical Research"	GILD	882095
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Metaphore Pharmaceuticals, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	BASF	BASFY	1024148
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Abbott Laboratories	ABT	1800
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	LLC	APO	1411494
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Exelixis,"	EXEL	939767
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Cell	ITCI	1567514
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Mr.	COOP	933136
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"PDL Biopharma, Inc."	PDLI	882104
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Chiron	CCAPX	1593547
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	RPI	RPIBX	313212
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Interim	SFITX	93715
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Inc.,nDr"	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Cubist Pharmaceuticals, Inc."	TSLA	1318605
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	Alkermes	ALKS	1520262
567	NKTR	NEKTAR THERAPEUTICS	906709	2013	"Novartis AG,nCell Therapeutics, Inc."	NVS	1114448
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	FDA	FDAGX	320351
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	AstraZeneca	AZN	901832
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	BAX	BAX	10456
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Novartis	NVS	1114448
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	RPI	RPIBX	313212
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Bayer	BAYRY	1144145
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Baxter	BAX	10456
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	EMA	EMAN	1046995
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	NDA	NDAQ	1120193
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	DEA	DEA	1622194
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Pfizer	PFE	78003
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	BEACON	BECN	1124941
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	"Laboratories Ltd.,nEnzon Pharmaceuticals, Inc."	RDY	1135951
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	"Mountain View Pharmaceuticals, Inc."	TSLA	1318605
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	A/S	AKS	918160
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	OIC	OICAX	763852
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	"Progenics Pharmaceuticals, Inc."	PGNX	835887
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	"Salix Pharmaceuticals, Ltd."	MRVL	1058057
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Limited	BABA	1577552
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Eli Lilly& Co.	LLY	59478
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	"Bristol-Myers Squibb Company,nPfizer, Inc."	BMY	14272
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Novartis AG	NVS	1114448
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	"Cell Therapeutics, Inc."	CLDX	744218
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	"Enzon Pharmaceuticals,"	ENZN	727510
568	NKTR	NEKTAR THERAPEUTICS	906709	2012	Company	BA	12927
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Form	FORM	1039399
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Nektar Therapeutics	NKTR	906709
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	AstraZeneca	AZN	901832
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	CNS	CNS	1284812
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	FDA	FDAGX	320351
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Affymax, Inc."	AFFY	1158223
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Amgen Inc.	AMGN	318154
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Merck& Co.,"	MRK	310158
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Pfizer Inc.	PFE	78003
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Baxter	BAX	10456
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Bayer	BAYRY	1144145
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	NDA	NDAQ	1120193
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Novartis	NVS	1114448
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Affymax	AFFY	1158223
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	PEG	PEG	788784
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Pivotal	PVTL	1574135
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	UCB	UCBI	857855
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	OIC	OICAX	763852
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Eastern	CEA	1030475
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	SPA	SPA	92679
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Affymax,"	AFFY	1158223
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	ESA	ESALY	948406
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Takeda Pharmaceutical Company Limited	TAK	1395064
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	nWe	NWE	73088
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Enzon Pharmaceuticals,"	ENZN	727510
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"MAP Pharmaceuticals, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	BAX	BAX	10456
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Amgen	AMGN	318154
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Amgen, Inc."	AMGN	318154
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	PEGASYS	PEGA	1013857
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Pfizer, Inc."	PFE	78003
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Merck	MRK	310158
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Merck& Co.	MRK	310158
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	NGI	NGISX	1048702
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Pfizer	PFE	78003
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Tech Group North America, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Tech Group	MRVL	1058057
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	BLA	BX	1393818
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	PMA	PMAIX	1331854
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"the Federal Food, Drug"	CJJD	1413263
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	GLP	GLP	1323468
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	IRB	IRBT	1159167
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Enzon Pharmaceuticals, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Pharma	TEVA	818686
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Laboratories,nEnzon Pharmaceuticals, Inc."	ABT	1800
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Mountain View Pharmaceuticals, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	A/S	AKS	918160
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Salix Pharmaceuticals, Ltd"	MRVL	1058057
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Progenics Pharmaceuticals	PGNX	835887
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Progenics Pharmaceuticals, Inc."	PGNX	835887
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Salix Pharmaceuticals, Ltd."	MRVL	1058057
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	GlaxoSmithKline	GSK	1131399
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Ironwood Pharmaceuticals	IRWD	1446847
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Limited	BABA	1577552
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Theravance, Inc."	TBPH	1583107
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Alkermes, Inc."	ALKS	1520262
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Eisai, Inc."	ESALY	948406
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"GlaxoSmithKline plc,nPfizer, Inc."	GSK	1131399
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Eli Lilly& Co.	LLY	59478
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Bristol-Myers Squibb Company	BMY	14272
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Novartis AG	NVS	1114448
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"CellnTherapeutics, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	NE	NE	1458891
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Sirna Therapeutics, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"General Managernat Berlex Laboratories, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"the Board of Directors ofnAcologix, Inc."	TSLA	1318605
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	LLC	APO	1411494
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Five Prime Therapeutics	FPRX	1175505
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Xencor, Inc."	XNCR	1326732
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	"Exelixis, Inc."	EXEL	939767
569	NKTR	NEKTAR THERAPEUTICS	906709	2011	Mr.	COOP	933136
